Ville,CodeInsee,LONGITUDE,LATITUDE,Jour,Mois,Annee,Ind_qual_air,Sous_ind_ozone,Sous_ind_particules_fines,Sous_ind_part_azote,Sous_ind_part_souffre,Code_coul
SAINT-NAZAIRE,44184,-2.210437,47.278984,19,04,2010,6,6,5,3,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,20,04,2010,5,5,5,2,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,21,04,2010,5,5,4,2,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,22,04,2010,5,4,5,2,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,23,04,2010,5,5,5,2,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,24,04,2010,5,5,5,2,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,25,04,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,26,04,2010,4,4,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,27,04,2010,5,5,3,3,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,28,04,2010,5,5,3,2,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,29,04,2010,5,5,4,3,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,30,04,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,01,05,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,02,05,2010,4,4,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,03,05,2010,4,4,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,04,05,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,05,05,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,06,05,2010,4,3,4,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,07,05,2010,5,5,4,2,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,08,05,2010,4,4,4,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,09,05,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,10,05,2010,4,3,4,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,11,05,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,12,05,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,13,05,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,14,05,2010,4,4,2,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,15,05,2010,4,4,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,16,05,2010,4,4,,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,17,05,2010,4,4,,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,18,05,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,19,05,2010,4,4,4,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,20,05,2010,5,5,4,2,2,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,21,05,2010,5,5,4,2,2,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,22,05,2010,5,5,4,2,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,23,05,2010,6,6,3,2,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,24,05,2010,6,6,3,2,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,25,05,2010,5,5,4,1,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,26,05,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,27,05,2010,5,5,4,1,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,28,05,2010,4,4,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,29,05,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,30,05,2010,4,4,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,31,05,2010,3,3,2,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,01,06,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,02,06,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,03,06,2010,6,6,4,2,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,04,06,2010,6,6,4,2,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,05,06,2010,5,5,4,1,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,06,06,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,07,06,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,08,06,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,09,06,2010,3,3,2,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,10,06,2010,4,4,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,11,06,2010,4,4,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,12,06,2010,5,5,3,1,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,13,06,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,14,06,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,15,06,2010,4,4,4,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,16,06,2010,4,4,4,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,17,06,2010,5,5,4,1,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,18,06,2010,5,5,3,1,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,19,06,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,20,06,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,21,06,2010,4,4,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,22,06,2010,4,4,4,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,23,06,2010,5,5,4,2,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,24,06,2010,5,5,3,2,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,25,06,2010,5,5,4,2,2,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,26,06,2010,5,5,3,1,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,27,06,2010,5,5,3,1,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,28,06,2010,5,5,4,1,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,29,06,2010,5,5,4,2,2,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,30,06,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,01,07,2010,5,5,3,2,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,02,07,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,03,07,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,04,07,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,05,07,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,06,07,2010,4,4,,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,07,07,2010,5,5,,2,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,08,07,2010,6,6,,2,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,09,07,2010,5,5,4,2,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,10,07,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,11,07,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,12,07,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,13,07,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,14,07,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,15,07,2010,4,3,4,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,16,07,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,17,07,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,18,07,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,19,07,2010,5,5,4,3,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,20,07,2010,4,4,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,21,07,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,22,07,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,23,07,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,24,07,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,25,07,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,26,07,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,27,07,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,28,07,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,29,07,2010,3,3,,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,30,07,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,31,07,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,01,08,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,02,08,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,03,08,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,04,08,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,05,08,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,06,08,2010,3,3,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,07,08,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,08,08,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,09,08,2010,4,4,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,10,08,2010,2,2,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,11,08,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,12,08,2010,4,4,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,13,08,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,14,08,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,15,08,2010,4,4,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,16,08,2010,5,5,4,1,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,17,08,2010,5,5,3,1,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,18,08,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,19,08,2010,4,4,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,20,08,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,21,08,2010,2,2,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,22,08,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,23,08,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,24,08,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,25,08,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,26,08,2010,3,2,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,27,08,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,28,08,2010,4,4,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,29,08,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,30,08,2010,4,4,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,31,08,2010,4,4,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,01,09,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,02,09,2010,5,5,3,2,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,03,09,2010,6,6,4,2,2,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,04,09,2010,6,6,5,2,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,05,09,2010,5,5,4,1,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,06,09,2010,4,4,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,07,09,2010,3,3,2,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,08,09,2010,3,3,2,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,09,09,2010,3,3,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,10,09,2010,3,3,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,11,09,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,12,09,2010,4,4,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,13,09,2010,4,4,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,14,09,2010,3,3,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,15,09,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,16,09,2010,4,4,3,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,17,09,2010,3,3,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,18,09,2010,4,4,2,2,3,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,19,09,2010,4,4,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,20,09,2010,5,5,3,3,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,21,09,2010,6,6,4,3,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,22,09,2010,5,5,5,4,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,23,09,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,24,09,2010,3,3,2,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,25,09,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,26,09,2010,4,4,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,27,09,2010,4,4,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,28,09,2010,4,4,4,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,29,09,2010,4,4,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,30,09,2010,3,3,2,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,01,10,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,02,10,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,03,10,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,04,10,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,05,10,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,06,10,2010,4,4,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,07,10,2010,4,3,4,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,08,10,2010,4,4,4,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,09,10,2010,4,3,4,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,10,10,2010,4,3,4,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,11,10,2010,3,3,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,12,10,2010,4,3,4,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,13,10,2010,4,4,4,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,14,10,2010,3,3,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,15,10,2010,4,2,4,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,16,10,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,17,10,2010,3,3,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,18,10,2010,4,3,4,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,19,10,2010,4,4,4,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,20,10,2010,3,3,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,21,10,2010,3,3,3,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,22,10,2010,6,3,6,3,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,23,10,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,24,10,2010,3,3,2,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,25,10,2010,3,3,3,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,26,10,2010,3,3,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,27,10,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,28,10,2010,3,3,2,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,29,10,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,30,10,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,31,10,2010,3,3,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,01,11,2010,3,3,3,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,02,11,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,03,11,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,04,11,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,05,11,2010,3,3,2,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,06,11,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,07,11,2010,4,4,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,08,11,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,09,11,2010,4,4,2,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,10,11,2010,3,3,3,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,11,11,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,12,11,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,13,11,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,14,11,2010,4,4,3,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,15,11,2010,3,3,2,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,16,11,2010,3,3,3,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,17,11,2010,3,3,3,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,18,11,2010,3,3,3,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,19,11,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,20,11,2010,2,2,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,21,11,2010,4,2,4,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,22,11,2010,3,2,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,23,11,2010,4,2,4,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,24,11,2010,3,2,3,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,25,11,2010,3,3,2,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,26,11,2010,4,3,3,4,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,27,11,2010,3,3,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,28,11,2010,3,3,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,29,11,2010,4,2,4,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,30,11,2010,4,2,4,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,01,12,2010,6,2,6,4,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,02,12,2010,3,2,3,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,03,12,2010,4,3,3,4,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,04,12,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,05,12,2010,3,2,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,06,12,2010,2,2,2,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,07,12,2010,3,2,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,08,12,2010,3,3,2,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,09,12,2010,4,3,,4,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,10,12,2010,6,2,6,5,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,11,12,2010,6,3,6,3,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,12,12,2010,4,3,4,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,13,12,2010,4,3,4,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,14,12,2010,4,2,4,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,15,12,2010,5,2,5,3,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,16,12,2010,3,3,2,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,17,12,2010,3,3,2,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,18,12,2010,3,3,2,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,19,12,2010,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,20,12,2010,3,3,2,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,21,12,2010,3,2,3,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,22,12,2010,3,2,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,23,12,2010,3,2,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,24,12,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,25,12,2010,4,3,4,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,26,12,2010,3,3,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,27,12,2010,3,3,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,28,12,2010,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,29,12,2010,3,2,3,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,30,12,2010,4,1,4,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,31,12,2010,4,2,4,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,01,01,2011,2,2,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,02,01,2011,4,2,4,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,03,01,2011,3,3,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,04,01,2011,3,3,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,05,01,2011,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,06,01,2011,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,07,01,2011,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,08,01,2011,4,4,4,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,09,01,2011,4,4,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,10,01,2011,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,11,01,2011,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,12,01,2011,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,13,01,2011,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,14,01,2011,4,4,2,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,15,01,2011,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,16,01,2011,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,17,01,2011,4,4,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,18,01,2011,4,4,3,3,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,19,01,2011,4,3,4,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,20,01,2011,4,3,4,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,21,01,2011,3,3,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,22,01,2011,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,23,01,2011,3,3,3,1,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,24,01,2011,3,3,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,25,01,2011,3,3,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,26,01,2011,4,4,2,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,27,01,2011,3,3,3,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,28,01,2011,4,2,4,2,1,VERT
SAINT-NAZAIRE,44184,-2.210437,47.278984,29,01,2011,5,2,5,2,1,ORANGE
SAINT-NAZAIRE,44184,-2.210437,47.278984,30,01,2011,7,2,7,3,1,ORANGE
